
studentNumber,studentGender,studentBDate,studentNetAccess,firstName,lastName,relationID,healthID,activityID
199800480,F,,Y,PrimeiroNome479,UltimoNome479,,,
199800481,F,,Y,PrimeiroNome480,UltimoNome480,,,
199800482,F,,Y,PrimeiroNome481,UltimoNome481,,,
199800483,F,,Y,PrimeiroNome482,UltimoNome482,,,
199800484,F,,Y,PrimeiroNome483,UltimoNome483,,,
199800485,F,,Y,PrimeiroNome484,UltimoNome484,,,
199800486,F,,Y,PrimeiroNome485,UltimoNome485,,,
199800487,F,,Y,PrimeiroNome486,UltimoNome486,,,
199800488,F,,Y,PrimeiroNome487,UltimoNome487,,,
199800489,F,,Y,PrimeiroNome488,UltimoNome488,,,
199800490,F,,Y,PrimeiroNome489,UltimoNome489,,,
199800491,F,,Y,PrimeiroNome490,UltimoNome490,,,
199800492,F,,Y,PrimeiroNome491,UltimoNome491,,,
199800493,F,,Y,PrimeiroNome492,UltimoNome492,,,
199800494,F,,Y,PrimeiroNome493,UltimoNome493,,,
199800495,F,,Y,PrimeiroNome494,UltimoNome494,,,
199800496,F,,Y,PrimeiroNome495,UltimoNome495,,,
199800497,F,,Y,PrimeiroNome496,UltimoNome496,,,
199800498,F,,Y,PrimeiroNome497,UltimoNome497,,,
199800499,F,,Y,PrimeiroNome498,UltimoNome498,,,
199800500,F,,Y,PrimeiroNome499,UltimoNome499,,,
199800501,F,,Y,PrimeiroNome500,UltimoNome500,,,
199800502,F,,Y,PrimeiroNome501,UltimoNome501,,,
199800503,F,,Y,PrimeiroNome502,UltimoNome502,,,
199800504,F,,Y,PrimeiroNome503,UltimoNome503,,,
199800505,F,,Y,PrimeiroNome504,UltimoNome504,,,
199800506,F,,Y,PrimeiroNome505,UltimoNome505,,,
199800507,F,,Y,PrimeiroNome506,UltimoNome506,,,
199800508,F,,Y,PrimeiroNome507,UltimoNome507,,,
199800509,F,,Y,PrimeiroNome508,UltimoNome508,,,
199800510,F,,Y,PrimeiroNome509,UltimoNome509,,,
199800511,F,,Y,PrimeiroNome510,UltimoNome510,,,
199800512,F,,Y,PrimeiroNome511,UltimoNome511,,,
199800513,F,,Y,PrimeiroNome512,UltimoNome512,,,
199800514,F,,Y,PrimeiroNome513,UltimoNome513,,,
199800515,F,,Y,PrimeiroNome514,UltimoNome514,,,
199800516,F,,Y,PrimeiroNome515,UltimoNome515,,,
199800517,F,,Y,PrimeiroNome516,UltimoNome516,,,
199800518,F,,Y,PrimeiroNome517,UltimoNome517,,,
199800519,F,,Y,PrimeiroNome518,UltimoNome518,,,
199800520,F,,Y,PrimeiroNome519,UltimoNome519,,,
199800521,F,,Y,PrimeiroNome520,UltimoNome520,,,
199800522,F,,Y,PrimeiroNome521,UltimoNome521,,,
199800523,F,,Y,PrimeiroNome522,UltimoNome522,,,
199800524,F,,Y,PrimeiroNome523,UltimoNome523,,,
199800525,F,,Y,PrimeiroNome524,UltimoNome524,,,
199800526,F,,Y,PrimeiroNome525,UltimoNome525,,,
199800527,F,,Y,PrimeiroNome526,UltimoNome526,,,
199800528,F,,Y,PrimeiroNome527,UltimoNome527,,,
199800529,F,,Y,PrimeiroNome528,UltimoNome528,,,
199800530,F,,Y,PrimeiroNome529,UltimoNome529,,,
199800531,F,,Y,PrimeiroNome530,UltimoNome530,,,
199800532,F,,Y,PrimeiroNome531,UltimoNome531,,,
199800533,F,,Y,PrimeiroNome532,UltimoNome532,,,
199800534,F,,Y,PrimeiroNome533,UltimoNome533,,,
199800535,F,,Y,PrimeiroNome534,UltimoNome534,,,
199800536,F,,Y,PrimeiroNome535,UltimoNome535,,,
199800537,F,,Y,PrimeiroNome536,UltimoNome536,,,
199800538,F,,Y,PrimeiroNome537,UltimoNome537,,,
199800539,F,,Y,PrimeiroNome538,UltimoNome538,,,
199800540,F,,Y,PrimeiroNome539,UltimoNome539,,,
199800541,F,,Y,PrimeiroNome540,UltimoNome540,,,
199800542,F,,Y,PrimeiroNome541,UltimoNome541,,,
199800543,F,,Y,PrimeiroNome542,UltimoNome542,,,
199800544,F,,Y,PrimeiroNome543,UltimoNome543,,,
199800545,F,,Y,PrimeiroNome544,UltimoNome544,,,
199800546,F,,Y,PrimeiroNome545,UltimoNome545,,,
199800547,F,,Y,PrimeiroNome546,UltimoNome546,,,
199800548,F,,Y,PrimeiroNome547,UltimoNome547,,,
199800549,F,,Y,PrimeiroNome548,UltimoNome548,,,
199800550,F,,Y,PrimeiroNome549,UltimoNome549,,,
199800551,F,,Y,PrimeiroNome550,UltimoNome550,,,
199800552,F,,Y,PrimeiroNome551,UltimoNome551,,,
199800553,F,,Y,PrimeiroNome552,UltimoNome552,,,
199800554,F,,Y,PrimeiroNome553,UltimoNome553,,,
199800555,F,,Y,PrimeiroNome554,UltimoNome554,,,
199800556,F,,Y,PrimeiroNome555,UltimoNome555,,,
199800557,F,,Y,PrimeiroNome556,UltimoNome556,,,
199800558,F,,Y,PrimeiroNome557,UltimoNome557,,,
199800559,F,,Y,PrimeiroNome558,UltimoNome558,,,
199800560,F,,Y,PrimeiroNome559,UltimoNome559,,,
199800561,F,,Y,PrimeiroNome560,UltimoNome560,,,
199800562,F,,Y,PrimeiroNome561,UltimoNome561,,,
199800563,F,,Y,PrimeiroNome562,UltimoNome562,,,
199800564,F,,Y,PrimeiroNome563,UltimoNome563,,,
199800565,F,,Y,PrimeiroNome564,UltimoNome564,,,
199800566,F,,Y,PrimeiroNome565,UltimoNome565,,,
199800567,F,,Y,PrimeiroNome566,UltimoNome566,,,
199800568,F,,Y,PrimeiroNome567,UltimoNome567,,,
199800569,F,,Y,PrimeiroNome568,UltimoNome568,,,
199800570,F,,Y,PrimeiroNome569,UltimoNome569,,,
199800571,F,,Y,PrimeiroNome570,UltimoNome570,,,
199800572,F,,Y,PrimeiroNome571,UltimoNome571,,,
199800573,F,,Y,PrimeiroNome572,UltimoNome572,,,
199800574,F,,Y,PrimeiroNome573,UltimoNome573,,,
199800575,F,,Y,PrimeiroNome574,UltimoNome574,,,
199800576,F,,Y,PrimeiroNome575,UltimoNome575,,,
199800577,F,,Y,PrimeiroNome576,UltimoNome576,,,
199800578,F,,Y,PrimeiroNome577,UltimoNome577,,,
199800579,F,,Y,PrimeiroNome578,UltimoNome578,,,
199800580,F,,Y,PrimeiroNome579,UltimoNome579,,,
199800581,F,,Y,PrimeiroNome580,UltimoNome580,,,
199800582,F,,Y,PrimeiroNome581,UltimoNome581,,,
199800583,F,,Y,PrimeiroNome582,UltimoNome582,,,
199800584,F,,Y,PrimeiroNome583,UltimoNome583,,,
199800585,F,,Y,PrimeiroNome584,UltimoNome584,,,
199800586,F,,Y,PrimeiroNome585,UltimoNome585,,,
199800587,F,,Y,PrimeiroNome586,UltimoNome586,,,
199800588,F,,Y,PrimeiroNome587,UltimoNome587,,,
199800589,F,,Y,PrimeiroNome588,UltimoNome588,,,
199800590,F,,Y,PrimeiroNome589,UltimoNome589,,,
199800591,F,,Y,PrimeiroNome590,UltimoNome590,,,
199800592,F,,Y,PrimeiroNome591,UltimoNome591,,,
199800593,F,,Y,PrimeiroNome592,UltimoNome592,,,
199800594,F,,Y,PrimeiroNome593,UltimoNome593,,,
199800595,F,,Y,PrimeiroNome594,UltimoNome594,,,
199800596,F,,Y,PrimeiroNome595,UltimoNome595,,,
199800597,F,,Y,PrimeiroNome596,UltimoNome596,,,
199800598,F,,Y,PrimeiroNome597,UltimoNome597,,,
199800599,F,,Y,PrimeiroNome598,UltimoNome598,,,
199800600,F,,Y,PrimeiroNome599,UltimoNome599,,,
199800601,F,,Y,PrimeiroNome600,UltimoNome600,,,
199800602,F,,Y,PrimeiroNome601,UltimoNome601,,,
199800603,F,,Y,PrimeiroNome602,UltimoNome602,,,
199800604,F,,Y,PrimeiroNome603,UltimoNome603,,,
199800605,F,,Y,PrimeiroNome604,UltimoNome604,,,
199800606,F,,Y,PrimeiroNome605,UltimoNome605,,,
199800607,F,,Y,PrimeiroNome606,UltimoNome606,,,
199800608,F,,Y,PrimeiroNome607,UltimoNome607,,,
199800609,F,,Y,PrimeiroNome608,UltimoNome608,,,
199800610,F,,Y,PrimeiroNome609,UltimoNome609,,,
199800611,F,,Y,PrimeiroNome610,UltimoNome610,,,
199800612,F,,Y,PrimeiroNome611,UltimoNome611,,,
199800613,F,,Y,PrimeiroNome612,UltimoNome612,,,
199800614,F,,Y,PrimeiroNome613,UltimoNome613,,,
199800615,F,,Y,PrimeiroNome614,UltimoNome614,,,
199800616,F,,Y,PrimeiroNome615,UltimoNome615,,,
199800617,F,,Y,PrimeiroNome616,UltimoNome616,,,
199800618,F,,Y,PrimeiroNome617,UltimoNome617,,,
199800619,F,,Y,PrimeiroNome618,UltimoNome618,,,
199800620,F,,Y,PrimeiroNome619,UltimoNome619,,,
199800621,F,,Y,PrimeiroNome620,UltimoNome620,,,
199800622,F,,Y,PrimeiroNome621,UltimoNome621,,,
199800623,F,,Y,PrimeiroNome622,UltimoNome622,,,
199800624,F,,Y,PrimeiroNome623,UltimoNome623,,,
199800625,F,,Y,PrimeiroNome624,UltimoNome624,,,
199800626,F,,Y,PrimeiroNome625,UltimoNome625,,,
199800627,F,,Y,PrimeiroNome626,UltimoNome626,,,
199800628,F,,Y,PrimeiroNome627,UltimoNome627,,,
199800629,F,,Y,PrimeiroNome628,UltimoNome628,,,
199800630,F,,Y,PrimeiroNome629,UltimoNome629,,,
199800631,F,,Y,PrimeiroNome630,UltimoNome630,,,
199800632,F,,Y,PrimeiroNome631,UltimoNome631,,,
199800633,F,,Y,PrimeiroNome632,UltimoNome632,,,
199800634,F,,Y,PrimeiroNome633,UltimoNome633,,,
199800635,F,,Y,PrimeiroNome634,UltimoNome634,,,
199800636,F,,Y,PrimeiroNome635,UltimoNome635,,,
199800637,F,,Y,PrimeiroNome636,UltimoNome636,,,
199800638,F,,Y,PrimeiroNome637,UltimoNome637,,,
199800639,F,,Y,PrimeiroNome638,UltimoNome638,,,
199800640,F,,Y,PrimeiroNome639,UltimoNome639,,,
199800641,F,,Y,PrimeiroNome640,UltimoNome640,,,
199800642,F,,Y,PrimeiroNome641,UltimoNome641,,,
199800643,F,,Y,PrimeiroNome642,UltimoNome642,,,
199800644,F,,Y,PrimeiroNome643,UltimoNome643,,,
199800645,F,,Y,PrimeiroNome644,UltimoNome644,,,
199800646,F,,Y,PrimeiroNome645,UltimoNome645,,,
199800647,F,,Y,PrimeiroNome646,UltimoNome646,,,
199800648,F,,Y,PrimeiroNome647,UltimoNome647,,,
199800649,F,,Y,PrimeiroNome648,UltimoNome648,,,
199800650,F,,Y,PrimeiroNome649,UltimoNome649,,,
199800651,F,,Y,PrimeiroNome650,UltimoNome650,,,
199800652,F,,Y,PrimeiroNome651,UltimoNome651,,,
199800653,F,,Y,PrimeiroNome652,UltimoNome652,,,
199800654,F,,Y,PrimeiroNome653,UltimoNome653,,,
199800655,F,,Y,PrimeiroNome654,UltimoNome654,,,
199800656,F,,Y,PrimeiroNome655,UltimoNome655,,,
199800657,F,,Y,PrimeiroNome656,UltimoNome656,,,
199800658,F,,Y,PrimeiroNome657,UltimoNome657,,,
199800659,F,,Y,PrimeiroNome658,UltimoNome658,,,
199800660,F,,Y,PrimeiroNome659,UltimoNome659,,,
199800661,F,,Y,PrimeiroNome660,UltimoNome660,,,
199800662,F,,Y,PrimeiroNome661,UltimoNome661,,,
199800663,F,,Y,PrimeiroNome662,UltimoNome662,,,
199800664,F,,Y,PrimeiroNome663,UltimoNome663,,,
199800665,F,,Y,PrimeiroNome664,UltimoNome664,,,
199800666,F,,Y,PrimeiroNome665,UltimoNome665,,,
199800667,F,,Y,PrimeiroNome666,UltimoNome666,,,
199800668,F,,Y,PrimeiroNome667,UltimoNome667,,,
199800669,F,,Y,PrimeiroNome668,UltimoNome668,,,
199800670,F,,Y,PrimeiroNome669,UltimoNome669,,,
199800671,F,,Y,PrimeiroNome670,UltimoNome670,,,
199800672,F,,Y,PrimeiroNome671,UltimoNome671,,,
199800673,F,,Y,PrimeiroNome672,UltimoNome672,,,
199800674,F,,Y,PrimeiroNome673,UltimoNome673,,,
199800675,F,,Y,PrimeiroNome674,UltimoNome674,,,
199800676,F,,Y,PrimeiroNome675,UltimoNome675,,,
199800677,F,,Y,PrimeiroNome676,UltimoNome676,,,
199800678,F,,Y,PrimeiroNome677,UltimoNome677,,,
199800679,F,,Y,PrimeiroNome678,UltimoNome678,,,
199800680,F,,Y,PrimeiroNome679,UltimoNome679,,,
199800681,F,,Y,PrimeiroNome680,UltimoNome680,,,
199800682,F,,Y,PrimeiroNome681,UltimoNome681,,,
199800683,F,,Y,PrimeiroNome682,UltimoNome682,,,
199800684,F,,Y,PrimeiroNome683,UltimoNome683,,,
199800685,F,,Y,PrimeiroNome684,UltimoNome684,,,
199800686,F,,Y,PrimeiroNome685,UltimoNome685,,,
199800687,F,,Y,PrimeiroNome686,UltimoNome686,,,
199800688,F,,Y,PrimeiroNome687,UltimoNome687,,,
199800689,F,,Y,PrimeiroNome688,UltimoNome688,,,
199800690,F,,Y,PrimeiroNome689,UltimoNome689,,,
199800691,F,,Y,PrimeiroNome690,UltimoNome690,,,
199800692,F,,Y,PrimeiroNome691,UltimoNome691,,,
199800693,F,,Y,PrimeiroNome692,UltimoNome692,,,
199800694,F,,Y,PrimeiroNome693,UltimoNome693,,,
199800695,F,,Y,PrimeiroNome694,UltimoNome694,,,
199800696,F,,Y,PrimeiroNome695,UltimoNome695,,,
199800697,F,,Y,PrimeiroNome696,UltimoNome696,,,
199800698,F,,Y,PrimeiroNome697,UltimoNome697,,,
199800699,F,,Y,PrimeiroNome698,UltimoNome698,,,
199800700,F,,Y,PrimeiroNome699,UltimoNome699,,,
199800701,F,,Y,PrimeiroNome700,UltimoNome700,,,
199800702,F,,Y,PrimeiroNome701,UltimoNome701,,,
199800703,F,,Y,PrimeiroNome702,UltimoNome702,,,
199800704,F,,Y,PrimeiroNome703,UltimoNome703,,,
199800705,F,,Y,PrimeiroNome704,UltimoNome704,,,
199800706,F,,Y,PrimeiroNome705,UltimoNome705,,,
199800707,F,,Y,PrimeiroNome706,UltimoNome706,,,
199800708,F,,Y,PrimeiroNome707,UltimoNome707,,,
199800709,F,,Y,PrimeiroNome708,UltimoNome708,,,
199800710,F,,Y,PrimeiroNome709,UltimoNome709,,,
199800711,F,,Y,PrimeiroNome710,UltimoNome710,,,
199800712,F,,Y,PrimeiroNome711,UltimoNome711,,,
199800713,F,,Y,PrimeiroNome712,UltimoNome712,,,
199800714,F,,Y,PrimeiroNome713,UltimoNome713,,,
199800715,F,,Y,PrimeiroNome714,UltimoNome714,,,
199800716,F,,Y,PrimeiroNome715,UltimoNome715,,,
199800717,F,,Y,PrimeiroNome716,UltimoNome716,,,
199800718,F,,Y,PrimeiroNome717,UltimoNome717,,,
199800719,F,,Y,PrimeiroNome718,UltimoNome718,,,
199800720,F,,Y,PrimeiroNome719,UltimoNome719,,,
199800721,F,,Y,PrimeiroNome720,UltimoNome720,,,
199800722,F,,Y,PrimeiroNome721,UltimoNome721,,,
199800723,F,,Y,PrimeiroNome722,UltimoNome722,,,
199800724,F,,Y,PrimeiroNome723,UltimoNome723,,,
199800725,F,,Y,PrimeiroNome724,UltimoNome724,,,
199800726,F,,Y,PrimeiroNome725,UltimoNome725,,,
199800727,F,,Y,PrimeiroNome726,UltimoNome726,,,
199800728,F,,Y,PrimeiroNome727,UltimoNome727,,,
199800729,F,,Y,PrimeiroNome728,UltimoNome728,,,
199800730,F,,Y,PrimeiroNome729,UltimoNome729,,,
199800731,F,,Y,PrimeiroNome730,UltimoNome730,,,
199800732,F,,Y,PrimeiroNome731,UltimoNome731,,,
199800733,F,,Y,PrimeiroNome732,UltimoNome732,,,
199800734,F,,Y,PrimeiroNome733,UltimoNome733,,,
199800735,F,,Y,PrimeiroNome734,UltimoNome734,,,
199800736,F,,Y,PrimeiroNome735,UltimoNome735,,,
199800737,F,,Y,PrimeiroNome736,UltimoNome736,,,
199800738,F,,Y,PrimeiroNome737,UltimoNome737,,,
199800739,F,,Y,PrimeiroNome738,UltimoNome738,,,
199800740,F,,Y,PrimeiroNome739,UltimoNome739,,,
199800741,F,,Y,PrimeiroNome740,UltimoNome740,,,
199800742,F,,Y,PrimeiroNome741,UltimoNome741,,,
199800743,F,,Y,PrimeiroNome742,UltimoNome742,,,
199800744,F,,Y,PrimeiroNome743,UltimoNome743,,,
199800745,F,,Y,PrimeiroNome744,UltimoNome744,,,
199900001,F,,Y,PrimeiroNome0,UltimoNome0,,,
199900002,F,,Y,PrimeiroNome1,UltimoNome1,,,
199900003,F,,Y,PrimeiroNome2,UltimoNome2,,,
199900004,F,,Y,PrimeiroNome3,UltimoNome3,,,
199900005,F,,Y,PrimeiroNome4,UltimoNome4,,,
199900006,F,,Y,PrimeiroNome5,UltimoNome5,,,
199900007,F,,Y,PrimeiroNome6,UltimoNome6,,,
199900008,F,,Y,PrimeiroNome7,UltimoNome7,,,
199900009,F,,Y,PrimeiroNome8,UltimoNome8,,,
199900010,F,,Y,PrimeiroNome9,UltimoNome9,,,
199900011,F,,Y,PrimeiroNome10,UltimoNome10,,,
199900012,F,,Y,PrimeiroNome11,UltimoNome11,,,
199900013,F,,Y,PrimeiroNome12,UltimoNome12,,,
199900014,F,,Y,PrimeiroNome13,UltimoNome13,,,
199900015,F,,Y,PrimeiroNome14,UltimoNome14,,,
199900016,F,,Y,PrimeiroNome15,UltimoNome15,,,
199900017,F,,Y,PrimeiroNome16,UltimoNome16,,,
199900018,F,,Y,PrimeiroNome17,UltimoNome17,,,
199900019,F,,Y,PrimeiroNome18,UltimoNome18,,,
199900020,F,,Y,PrimeiroNome19,UltimoNome19,,,
199900021,F,,Y,PrimeiroNome20,UltimoNome20,,,
199900022,F,,Y,PrimeiroNome21,UltimoNome21,,,
199900023,F,,Y,PrimeiroNome22,UltimoNome22,,,
199900024,F,,Y,PrimeiroNome23,UltimoNome23,,,
199900025,F,,Y,PrimeiroNome24,UltimoNome24,,,
199900026,F,,Y,PrimeiroNome25,UltimoNome25,,,
199900027,F,,Y,PrimeiroNome26,UltimoNome26,,,
199900028,F,,Y,PrimeiroNome27,UltimoNome27,,,
199900029,F,,Y,PrimeiroNome28,UltimoNome28,,,
199900030,F,,Y,PrimeiroNome29,UltimoNome29,,,
199900031,F,,Y,PrimeiroNome30,UltimoNome30,,,
199900032,F,,Y,PrimeiroNome31,UltimoNome31,,,
199900033,F,,Y,PrimeiroNome32,UltimoNome32,,,
199900034,F,,Y,PrimeiroNome33,UltimoNome33,,,
199900035,F,,Y,PrimeiroNome34,UltimoNome34,,,
199900036,F,,Y,PrimeiroNome35,UltimoNome35,,,
199900037,F,,Y,PrimeiroNome36,UltimoNome36,,,
199900038,F,,Y,PrimeiroNome37,UltimoNome37,,,
199900039,F,,Y,PrimeiroNome38,UltimoNome38,,,
199900040,F,,Y,PrimeiroNome39,UltimoNome39,,,
199900041,F,,Y,PrimeiroNome40,UltimoNome40,,,
199900042,F,,Y,PrimeiroNome41,UltimoNome41,,,
199900043,F,,Y,PrimeiroNome42,UltimoNome42,,,
199900044,F,,Y,PrimeiroNome43,UltimoNome43,,,
199900045,F,,Y,PrimeiroNome44,UltimoNome44,,,
199900046,F,,Y,PrimeiroNome45,UltimoNome45,,,
199900047,F,,Y,PrimeiroNome46,UltimoNome46,,,
199900048,F,,Y,PrimeiroNome47,UltimoNome47,,,
199900049,F,,Y,PrimeiroNome48,UltimoNome48,,,
199900050,F,,Y,PrimeiroNome49,UltimoNome49,,,
199900051,F,,Y,PrimeiroNome50,UltimoNome50,,,
199900052,F,,Y,PrimeiroNome51,UltimoNome51,,,
199900053,F,,Y,PrimeiroNome52,UltimoNome52,,,
199900054,F,,Y,PrimeiroNome53,UltimoNome53,,,
199900055,F,,Y,PrimeiroNome54,UltimoNome54,,,
199900056,F,,Y,PrimeiroNome55,UltimoNome55,,,
199900057,F,,Y,PrimeiroNome56,UltimoNome56,,,
199900058,F,,Y,PrimeiroNome57,UltimoNome57,,,
199900059,F,,Y,PrimeiroNome58,UltimoNome58,,,
199900060,F,,Y,PrimeiroNome59,UltimoNome59,,,
199900061,F,,Y,PrimeiroNome60,UltimoNome60,,,
199900062,F,,Y,PrimeiroNome61,UltimoNome61,,,
199900063,F,,Y,PrimeiroNome62,UltimoNome62,,,
199900064,F,,Y,PrimeiroNome63,UltimoNome63,,,
199900065,F,,Y,PrimeiroNome64,UltimoNome64,,,
199900066,F,,Y,PrimeiroNome65,UltimoNome65,,,
199900067,F,,Y,PrimeiroNome66,UltimoNome66,,,
199900068,F,,Y,PrimeiroNome67,UltimoNome67,,,
199900069,F,,Y,PrimeiroNome68,UltimoNome68,,,
199900070,F,,Y,PrimeiroNome69,UltimoNome69,,,
199900071,F,,Y,PrimeiroNome70,UltimoNome70,,,
199900072,F,,Y,PrimeiroNome71,UltimoNome71,,,
199900073,F,,Y,PrimeiroNome72,UltimoNome72,,,
199900074,F,,Y,PrimeiroNome73,UltimoNome73,,,
199900075,F,,Y,PrimeiroNome74,UltimoNome74,,,
199900076,F,,Y,PrimeiroNome75,UltimoNome75,,,
199900077,F,,Y,PrimeiroNome76,UltimoNome76,,,
199900078,F,,Y,PrimeiroNome77,UltimoNome77,,,
199900079,F,,Y,PrimeiroNome78,UltimoNome78,,,
199900080,F,,Y,PrimeiroNome79,UltimoNome79,,,
199900081,F,,Y,PrimeiroNome80,UltimoNome80,,,
199900082,F,,Y,PrimeiroNome81,UltimoNome81,,,
199900083,F,,Y,PrimeiroNome82,UltimoNome82,,,
199900084,F,,Y,PrimeiroNome83,UltimoNome83,,,
199900085,F,,Y,PrimeiroNome84,UltimoNome84,,,
199900086,F,,Y,PrimeiroNome85,UltimoNome85,,,
199900087,F,,Y,PrimeiroNome86,UltimoNome86,,,
199900088,F,,Y,PrimeiroNome87,UltimoNome87,,,
199900089,F,,Y,PrimeiroNome88,UltimoNome88,,,
199900090,F,,Y,PrimeiroNome89,UltimoNome89,,,
199900091,F,,Y,PrimeiroNome90,UltimoNome90,,,
199900092,F,,Y,PrimeiroNome91,UltimoNome91,,,
199900093,F,,Y,PrimeiroNome92,UltimoNome92,,,
199900094,F,,Y,PrimeiroNome93,UltimoNome93,,,
199900095,F,,Y,PrimeiroNome94,UltimoNome94,,,
199900096,F,,Y,PrimeiroNome95,UltimoNome95,,,
199900097,F,,Y,PrimeiroNome96,UltimoNome96,,,
199900098,F,,Y,PrimeiroNome97,UltimoNome97,,,
199900099,F,,Y,PrimeiroNome98,UltimoNome98,,,
199900100,F,,Y,PrimeiroNome99,UltimoNome99,,,
199900101,F,,Y,PrimeiroNome100,UltimoNome100,,,
199900102,F,,Y,PrimeiroNome101,UltimoNome101,,,
199900103,F,,Y,PrimeiroNome102,UltimoNome102,,,
199900104,F,,Y,PrimeiroNome103,UltimoNome103,,,
199900105,F,,Y,PrimeiroNome104,UltimoNome104,,,
199900106,F,,Y,PrimeiroNome105,UltimoNome105,,,
199900107,F,,Y,PrimeiroNome106,UltimoNome106,,,
199900108,F,,Y,PrimeiroNome107,UltimoNome107,,,
199900109,F,,Y,PrimeiroNome108,UltimoNome108,,,
199900110,F,,Y,PrimeiroNome109,UltimoNome109,,,
199900111,F,,Y,PrimeiroNome110,UltimoNome110,,,
199900112,F,,Y,PrimeiroNome111,UltimoNome111,,,
199900113,F,,Y,PrimeiroNome112,UltimoNome112,,,
199900114,F,,Y,PrimeiroNome113,UltimoNome113,,,
199900115,F,,Y,PrimeiroNome114,UltimoNome114,,,
199900116,F,,Y,PrimeiroNome115,UltimoNome115,,,
199900117,F,,Y,PrimeiroNome116,UltimoNome116,,,
199900118,F,,Y,PrimeiroNome117,UltimoNome117,,,
199900119,F,,Y,PrimeiroNome118,UltimoNome118,,,
199900120,F,,Y,PrimeiroNome119,UltimoNome119,,,
199900121,F,,Y,PrimeiroNome120,UltimoNome120,,,
199900122,F,,Y,PrimeiroNome121,UltimoNome121,,,
199900123,F,,Y,PrimeiroNome122,UltimoNome122,,,
199900124,F,,Y,PrimeiroNome123,UltimoNome123,,,
199900125,F,,Y,PrimeiroNome124,UltimoNome124,,,
199900126,F,,Y,PrimeiroNome125,UltimoNome125,,,
199900127,F,,Y,PrimeiroNome126,UltimoNome126,,,
199900128,F,,Y,PrimeiroNome127,UltimoNome127,,,
199900129,F,,Y,PrimeiroNome128,UltimoNome128,,,
199900130,F,,Y,PrimeiroNome129,UltimoNome129,,,
199900131,F,,Y,PrimeiroNome130,UltimoNome130,,,
199900132,F,,Y,PrimeiroNome131,UltimoNome131,,,
199900133,F,,Y,PrimeiroNome132,UltimoNome132,,,
199900134,F,,Y,PrimeiroNome133,UltimoNome133,,,
199900135,F,,Y,PrimeiroNome134,UltimoNome134,,,
199900136,F,,Y,PrimeiroNome135,UltimoNome135,,,
199900137,F,,Y,PrimeiroNome136,UltimoNome136,,,
199900138,F,,Y,PrimeiroNome137,UltimoNome137,,,
199900139,F,,Y,PrimeiroNome138,UltimoNome138,,,
199900140,F,,Y,PrimeiroNome139,UltimoNome139,,,
199900141,F,,Y,PrimeiroNome140,UltimoNome140,,,
199900142,F,,Y,PrimeiroNome141,UltimoNome141,,,
199900143,F,,Y,PrimeiroNome142,UltimoNome142,,,
199900144,F,,Y,PrimeiroNome143,UltimoNome143,,,
199900145,F,,Y,PrimeiroNome144,UltimoNome144,,,
199900146,F,,Y,PrimeiroNome145,UltimoNome145,,,
199900147,F,,Y,PrimeiroNome146,UltimoNome146,,,
199900148,F,,Y,PrimeiroNome147,UltimoNome147,,,
199900149,F,,Y,PrimeiroNome148,UltimoNome148,,,
199900150,F,,Y,PrimeiroNome149,UltimoNome149,,,
199900151,F,,Y,PrimeiroNome150,UltimoNome150,,,
199900152,F,,Y,PrimeiroNome151,UltimoNome151,,,
199900153,F,,Y,PrimeiroNome152,UltimoNome152,,,
199900154,F,,Y,PrimeiroNome153,UltimoNome153,,,
199900155,F,,Y,PrimeiroNome154,UltimoNome154,,,
199900156,F,,Y,PrimeiroNome155,UltimoNome155,,,
199900157,F,,Y,PrimeiroNome156,UltimoNome156,,,
199900158,F,,Y,PrimeiroNome157,UltimoNome157,,,
199900159,F,,Y,PrimeiroNome158,UltimoNome158,,,
199900160,F,,Y,PrimeiroNome159,UltimoNome159,,,
199900161,F,,Y,PrimeiroNome160,UltimoNome160,,,
199900162,F,,Y,PrimeiroNome161,UltimoNome161,,,
199900163,F,,Y,PrimeiroNome162,UltimoNome162,,,
199900164,F,,Y,PrimeiroNome163,UltimoNome163,,,
199900165,F,,Y,PrimeiroNome164,UltimoNome164,,,
199900166,F,,Y,PrimeiroNome165,UltimoNome165,,,
199900167,F,,Y,PrimeiroNome166,UltimoNome166,,,
199900168,F,,Y,PrimeiroNome167,UltimoNome167,,,
199900169,F,,Y,PrimeiroNome168,UltimoNome168,,,
199900170,F,,Y,PrimeiroNome169,UltimoNome169,,,
199900171,F,,Y,PrimeiroNome170,UltimoNome170,,,
199900172,F,,Y,PrimeiroNome171,UltimoNome171,,,
199900173,F,,Y,PrimeiroNome172,UltimoNome172,,,
199900174,F,,Y,PrimeiroNome173,UltimoNome173,,,
199900175,F,,Y,PrimeiroNome174,UltimoNome174,,,
199900176,F,,Y,PrimeiroNome175,UltimoNome175,,,
199900177,F,,Y,PrimeiroNome176,UltimoNome176,,,
199900178,F,,Y,PrimeiroNome177,UltimoNome177,,,
199900179,F,,Y,PrimeiroNome178,UltimoNome178,,,
199900180,F,,Y,PrimeiroNome179,UltimoNome179,,,
199900181,F,,Y,PrimeiroNome180,UltimoNome180,,,
199900182,F,,Y,PrimeiroNome181,UltimoNome181,,,
199900183,F,,Y,PrimeiroNome182,UltimoNome182,,,
199900184,F,,Y,PrimeiroNome183,UltimoNome183,,,
